05/01/2018 12:12:23 [Program starts.]
05/01/2018 12:12:23 [Arg used:][{'log_root': '/home/andre/Documents/DL_p2/logs/'}, {'hidden_units': 20}, {'init_type': 'uniform'}, {'normalize_data': True}, {'remove_DC_level': True}, {'depth': 1}, {'epoch_number': 400}, {'criterion': 'CrossEntropy'}, {'optimizer': 'Adadelta'}, {'last_ms': 100}]
05/01/2018 12:12:24 Training loss 0.402085 - iteration 0/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 38/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 39/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 40/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 41/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 42/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 43/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 44/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 45/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 46/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 47/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 48/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 49/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 50/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 51/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 52/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 53/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 54/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 55/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 56/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 57/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 58/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 59/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 60/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 61/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 62/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 63/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 64/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 65/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 66/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 67/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 68/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 69/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 70/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 71/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 72/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 73/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 74/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 75/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 76/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 77/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 78/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 79/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 80/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 81/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 82/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 83/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 84/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 85/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 86/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 87/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 88/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 89/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 90/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 91/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 92/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 93/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 94/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 95/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 96/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 97/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 98/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 99/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 100/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 101/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 102/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 103/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 104/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 105/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 106/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 107/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 108/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 109/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 110/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 111/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 112/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 113/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 114/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 115/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 116/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 117/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 118/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 119/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 120/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 121/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 122/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 123/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 124/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 125/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 126/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 127/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 128/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 129/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 130/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 131/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 132/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 133/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 134/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 135/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 136/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 137/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 138/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 139/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 140/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 141/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 142/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 143/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 144/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 145/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 146/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 147/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 148/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 149/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 150/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 151/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 152/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 153/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 154/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 155/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 156/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 157/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 158/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 159/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 160/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 161/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 162/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 163/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 164/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 165/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 166/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 167/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 168/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 169/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 170/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 171/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 172/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 173/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 174/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 175/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 176/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 177/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 178/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 179/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 180/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 181/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 182/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 183/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 184/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 185/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 186/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 187/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 188/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 189/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 190/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 191/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 192/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 193/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 194/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 195/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 196/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 197/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 198/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 199/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 200/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 201/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 202/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 203/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 204/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 205/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 206/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 207/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 208/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 209/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 210/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 211/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 212/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 213/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 214/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 215/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 216/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 217/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 218/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 219/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 220/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 221/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 222/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 223/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 224/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 225/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 226/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 227/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 228/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 229/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 230/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 231/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 232/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 233/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 234/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 235/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 236/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 237/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 238/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 239/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 240/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 241/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 242/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 243/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 244/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 245/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 246/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 247/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 248/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 249/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 250/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 251/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 252/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 253/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 254/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 255/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 256/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 257/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 258/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 259/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 260/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 261/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 262/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 263/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 264/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 265/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 266/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 267/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 268/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 269/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 270/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 271/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 272/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 273/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 274/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 275/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 276/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 277/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 278/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 279/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 280/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 281/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 282/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 283/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 284/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 285/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 286/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 287/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 288/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 289/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 290/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 291/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 292/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 293/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 294/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 295/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 296/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 297/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 298/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 299/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 300/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 301/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 302/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 303/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 304/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 305/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 306/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 307/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 308/1000, epoch 0/1
